Date,SPY_adj_close,SPY return,DIA_adj_close,DIA return,QQQ_adj_close,QQQ return,crude_oil,CPI,Fed Fund Rate,crude_oil_europe,natural_gas,crude_oil_europe_return,natural_gas_return,BTC-USD,^VIX,VXUS,VXUS_return,usd_index
2014-03-20,155.094336258671,0.005839494267654954,130.961880498787,0.00684382514334958,82.63693703102,0.002776543758329586,99.68,236.293,0.08,105.73,4.39,-0.002076451156205694,-0.009029345372460473,,14.520000457763672,37.22772979736328,-0.0019603822586888864,80.20999908447266
2014-03-21,154.495114524563,-0.0038635952063948986,130.650996402183,-0.0023738518064946312,81.6448727766684,-0.012005094694872431,99.97,236.293,0.08,107.2,4.33,0.01390333869289706,-0.013667425968109215,,15.0,37.22041702270508,-0.0001964335375271853,80.11000061035156
2014-03-24,153.856224953221,-0.0041353383458636594,130.498357348402,-0.0011682961323243868,80.9293334422212,-0.008764044943819993,100.05,236.293,0.09,106.59,4.42,-0.005690298507462721,0.020785219399538146,,15.09000015258789,37.33742904663086,0.003143759078636954,79.93000030517578
2014-03-25,154.586384463326,0.004745726150027441,131.261552617308,0.005848313223349111,81.1953672973361,0.0032872364543177213,99.66,236.293,0.09,107.01,4.53,0.003940332113706813,0.024886877828054432,,14.020000457763672,37.69612121582031,0.009606772034075561,79.94000244140625
2014-03-26,153.474550663848,-0.0071923138854559365,130.409987369897,-0.00648754513740768,80.1495790392979,-0.012879900576205805,100.61,236.293,0.08,105.9,4.44,-0.010372862349313117,-0.019867549668874163,,14.930000305175781,37.703487396240234,0.0001954095058680494,79.9800033569336
2014-03-27,153.150957244597,-0.0021084500189203492,130.36981919785,-0.0003080145382812205,79.6991562018446,-0.005619777955820027,101.25,236.293,0.08,106.58,4.39,0.006421152030217092,-0.011261261261261368,,14.619999885559082,37.97600555419922,0.007227929742811057,80.11000061035156
2014-03-28,153.906008556183,0.004930111604722676,130.827736359193,0.0035124476213936884,79.8560244405503,0.0019682546990638095,101.73,236.293,0.08,106.64,4.5,0.0005629574028898077,0.02505694760820054,,14.40999984741211,38.20432662963867,0.006012245682700756,80.18000030517578
2014-03-31,155.167193164547,0.008194511833523377,131.944411542118,0.008535462081672884,80.4247864756238,0.007122343480759241,101.57,236.293,0.06,105.95,4.48,-0.0064703675918980075,-0.004444444444444362,,13.880000114440918,38.44738006591797,0.006361934830981575,80.0999984741211
2014-04-01,156.196054292422,0.006630661461949128,132.514799585194,0.004322942036040223,81.8375179820964,0.017565872020074202,99.69,237.072,0.08,105.7,4.39,-0.0023596035865974807,-0.02008928571428592,,13.100000381469727,38.712547302246094,0.006896887014758768,80.08000183105469
2014-04-02,156.718782123521,0.003346613545822219,132.852212230395,0.002546226129135576,82.0485103499463,0.0025781863019851414,99.6,237.072,0.09,103.37,4.39,-0.022043519394512767,0.0,,13.09000015258789,38.786197662353516,0.0019024932545099738,80.22000122070312
2014-04-03,156.511350444513,-0.001323591698437987,132.828111327166,-0.00018141138054372785,81.3971860839751,-0.007938282647585226,100.29,237.072,0.08,104.88,4.51,0.014607719841346567,0.02733485193621865,,13.369999885559082,38.67570877075195,-0.0028486652020753844,80.47000122070312
2014-04-04,154.661059867769,-0.011822085564330731,131.655200703375,-0.008830289101243394,79.2322209182118,-0.026597543108305643,101.16,237.072,0.08,106.41,4.49,0.014588100686498962,-0.0044345898004433115,,13.960000038146973,38.58733367919922,-0.0022850283643558456,80.41999816894531
2014-04-07,152.95182283275,-0.011051502145920655,130.273415584935,-0.010495484500860686,78.4799872589211,-0.00949403728146403,100.43,237.072,0.09,104.89,4.58,-0.014284371769570536,0.020044543429843964,,15.569999694824219,38.45474624633789,-0.0034360350980352505,80.22000122070312
2014-04-08,153.582415136932,0.004122816534664953,130.409987369897,0.0010483473112974373,79.2047001745792,0.00923436586791393,102.57,237.072,0.08,105.83,4.57,0.008961769472781045,-0.0021834061135370675,,14.890000343322754,38.557865142822266,0.0026815648665006186,79.75
2014-04-09,155.233571301829,0.01075094543489774,131.831940660384,0.010903714655333241,80.5623901937867,0.017141533472318393,103.55,237.072,0.08,107.39,4.67,0.01474062175186619,0.02188183807439814,,13.819999694824219,39.00715637207031,0.011652388626388621,79.4800033569336
2014-04-10,151.972745307836,-0.021005932973433894,129.719094810678,-0.01602681291894925,78.0671761044323,-0.030972443634707747,103.37,237.072,0.08,107.1,4.67,-0.0027004376571375666,0.0,,15.890000343322754,38.344261169433594,-0.01699419450917372,79.37999725341797
2014-04-11,150.603696226388,-0.009008517143484163,128.554217821296,-0.008979996284140923,77.158991564557,-0.011633372502937833,103.68,237.072,0.09,107.34,4.67,0.0022408963585434094,0.0,,17.030000686645508,38.20432662963867,-0.0036494258991348616,79.44999694824219
2014-04-14,151.790205430309,0.007878353809706251,129.703027541859,0.008936382952132949,77.7644479244739,0.007846867197717655,104.05,237.072,0.09,107.68,4.64,0.00316750512390529,-0.0064239828693790635,,16.110000610351562,38.36637878417969,0.004241722570115902,79.7300033569336
2014-04-15,152.835661092506,0.006887504099709618,130.434088273126,0.005636419944253568,78.0213999341901,0.0033042349887928424,103.7,237.072,0.1,109.1,4.69,0.013187221396731008,0.010775862068965747,,15.609999656677246,38.115936279296875,-0.0065276555364167654,79.80000305175781
2014-04-16,154.437033654441,0.010477741585229516,131.767671585108,0.010224193151022742,79.0579228752054,0.013285110775884457,103.71,237.072,0.09,109.71,4.64,0.005591200733272128,-0.0106609808102347,,14.180000305175781,38.50632095336914,0.01024203291798198,79.81999969482422
2014-04-17,154.652762600609,0.001396873153175937,131.657176977439,-0.0008385562736274998,79.0762700376271,0.0002320724065905111,104.33,237.072,0.09,109.79,4.64,0.0007291951508523464,0.0,,13.359999656677246,38.712547302246094,0.0053556492485140605,79.83000183105469
2014-04-21,155.192084966028,0.0034873115510507535,131.882300699905,0.0017099236641278104,79.6633792351222,0.007424593967517046,104.35,237.072,0.1,109.69,4.76,-0.0009108297659168318,0.02586206896551735,,13.25,38.81565475463867,0.002663411725081666,79.94999694824219
2014-04-22,155.897352674652,0.004544482463641142,132.501390936684,0.004694263244525487,80.2963563386717,0.007945647167204584,101.69,237.072,0.1,108.54,4.76,-0.010484091530677309,0.0,,13.1899995803833,38.845130920410156,0.0007593886012695616,79.91000366210938
2014-04-23,155.532272919599,-0.002341795731547247,132.372748809561,-0.000970873786407922,79.5899905854354,-0.008796983891236732,101.47,237.072,0.1,108.48,4.81,-0.0005527915975677145,0.010504201680672232,,13.270000457763672,38.7272834777832,-0.003033776430523827,79.86000061035156
2014-04-24,155.84756907169,0.002027207255268504,132.412949474287,0.0003036929057342874,80.3513978259369,0.009566620562470929,102.2,237.072,0.1,109.79,4.81,0.012075958702064904,0.0,,13.319999694824219,38.75673294067383,0.0007604319292759953,79.80000305175781
2014-04-25,154.569789929006,-0.008198903263587187,131.335571659632,-0.008136498876676779,79.0670964564162,-0.015983559767097644,100.85,237.072,0.09,109.53,4.83,-0.0023681573913836296,0.004158004158004269,,14.0600004196167,38.52104187011719,-0.0060812935630415454,79.7699966430664
2014-04-28,155.059328691463,0.003167105051264274,131.994862561137,0.005019895928984441,79.3239567303204,0.003248636732800625,101.13,237.072,0.09,109.12,4.72,-0.0037432666849265273,-0.022774327122153326,,13.970000267028809,38.63888931274414,0.0030593004993038075,79.68000030517578
2014-04-29,155.781190934408,0.004655393835615973,132.662193595588,0.005055734908939291,79.9569338338698,0.007979646120040984,101.56,237.072,0.1,109.89,4.78,0.007056451612903247,0.01271186440677985,,13.710000038146973,38.79356002807617,0.0040029803672698705,79.80999755859375
2014-04-30,156.245837895384,0.002982689747003331,133.023999578121,0.0027272727272693587,80.1679262017196,0.002638825149150703,100.07,237.072,0.09,108.63,4.79,-0.01146601146601156,0.0020920502092049986,,13.40999984741211,38.93351745605469,0.0036077490149710734,79.48999786376953
2014-05-01,156.262432429705,0.00010620784876280709,132.847116653327,-0.0013297068600777173,80.406439313202,0.002975168783613702,99.69,237.9,0.09,108.63,4.79,0.0,0.0,,13.25,38.992435455322266,0.0015132976190523895,79.52999877929688
2014-05-02,156.038406216377,-0.0014336536929870913,132.461190271958,-0.0029050414573624783,80.2596620138282,-0.0018254420992585008,100.09,237.9,0.09,109.48,4.73,0.007824726134585402,-0.012526096033402823,,12.90999984741211,39.04398727416992,0.0013220979465804472,79.5199966430664
2014-05-05,156.337107834147,0.0019142826757392317,132.605912664971,0.0010925644916510713,80.6816467495279,0.005257743742142829,99.74,237.9,0.09,109.48,4.73,0.0,0.0,,13.289999961853027,39.00715637207031,-0.0009433181565443594,79.48999786376953
2014-05-06,154.97635601986,-0.00870395923999423,131.641096711549,-0.0072758139816856415,79.6358584914897,-0.012961910176236158,99.81,237.9,0.09,108.3,4.8,-0.010778224333211628,0.014799154334038,,13.800000190734863,38.977691650390625,-0.0007553670767137532,79.13999938964844
2014-05-07,155.889055407492,0.005889281507658106,132.686313994423,0.007939901056615017,79.4065189612181,-0.0028798525515500994,101.06,237.9,0.08,108.17,4.82,-0.0012003693444135877,0.004166666666666874,,13.399999618530273,39.080814361572266,0.00264568543736754,79.22000122070312
2014-05-08,155.723110064286,-0.0010645092612321383,132.943598248669,0.0019390413864146527,79.3331303115312,-0.0009242144177449285,100.52,237.9,0.08,108.19,4.77,0.00018489414810018978,-0.010373443983402675,,13.430000305175781,39.08818435668945,0.00018858345808769883,79.43000030517578
2014-05-09,155.955433544774,0.0014919011082690226,133.241083167641,0.002237677653462944,79.6266849102788,0.0037002775208143657,100.32,237.9,0.08,108.26,4.59,0.000647009890008432,-0.037735849056603765,,12.920000076293945,39.00715637207031,-0.002072953398902899,79.9000015258789
2014-05-12,157.473833435107,0.00973611406682462,134.109417525721,0.006517016654596697,80.938507023432,0.016474654377879983,100.89,237.9,0.08,108.37,4.52,0.0010160724182524117,-0.015250544662309462,,12.229999542236328,39.34596252441406,0.008685743434154514,79.9000015258789
2014-05-13,157.614886976832,0.0008957268559994791,134.310420849351,0.001498800959235158,80.9935485106972,0.0006800408024485449,102.01,237.9,0.09,108.78,4.47,0.0037833348712743575,-0.011061946902654829,,12.130000114440918,39.38279342651367,0.0009360783098584236,80.13999938964844
2014-05-14,156.868132932406,-0.004737839545167821,133.554648352504,-0.005627057767131349,80.5715637749975,-0.005210103069431038,102.63,237.9,0.08,109.87,4.47,0.01002022430593863,0.0,,12.170000076293945,39.404884338378906,0.0005609280079752477,80.06999969482422
2014-05-15,155.490786583798,-0.008780281392151812,132.300387613054,-0.00939136716634148,79.9339998808427,-0.007913013776612798,101.74,237.9,0.09,109.74,4.42,-0.001183216528624853,-0.01118568232662187,,13.170000076293945,39.161827087402344,-0.0061682011014008165,80.0
2014-05-16,156.030108949217,0.003468516542157518,132.686989365591,0.002922151321791411,80.4614808004672,0.006598955643541071,102.31,237.9,0.09,110.9,4.42,0.010570439219974581,0.0,,12.4399995803833,39.28703689575195,0.0031972412336678246,80.04000091552734
2014-05-19,156.602620383277,0.003669236905079254,132.767596248141,0.0006074965068949556,81.0210692543298,0.006954737202143901,102.95,237.9,0.09,110.84,4.54,-0.0005410279531109508,0.02714932126696845,,12.420000076293945,39.26496124267578,-0.0005619067972661984,79.98999786376953
2014-05-20,155.615245591202,-0.006304969799729054,131.647160580695,-0.008439074737422558,80.7275146555822,-0.0036231884057975616,102.8,237.9,0.09,110.35,4.53,-0.004420786719595893,-0.0022026431718060735,,12.960000038146973,38.99979782104492,-0.0067531817997228405,80.04000091552734
2014-05-21,156.926213802528,0.00842442015462841,132.985234831026,0.010164095028170506,81.4980954772946,0.009545454545454746,104.31,237.9,0.09,111.32,4.57,0.008790212958767585,0.008830022075055233,,11.90999984741211,39.28703689575195,0.007365142661124979,80.0999984741211
2014-05-22,157.307888091901,0.002432189499284476,133.146448596126,0.0012122681537152236,81.8558651445182,0.004389914452949117,104.03,237.9,0.09,110.89,4.57,-0.0038627380524612898,0.0,,12.029999732971191,39.404884338378906,0.002999652097450456,80.25
2014-05-23,157.938480396083,0.004008650245266976,133.670393332701,0.003935101101827376,82.4521479232242,0.007284545556427213,105.01,237.9,0.09,110.19,4.4,-0.00631256199837682,-0.03719912472647702,,11.359999656677246,39.515357971191406,0.002803551759315903,80.38999938964844
2014-05-27,158.909260653837,0.006146572104020809,134.186277381021,0.0038593740577690383,83.4805063769618,0.012472185135736558,104.78,237.9,0.09,109.81,4.4,-0.0018180165439505291,0.0,,11.510000228881836,39.662681579589844,0.0037282620217142792,80.3499984741211
2014-05-28,158.793098913593,-0.0007309941520465824,133.879971227331,-0.0022826935784219238,83.2227287449366,-0.0030878781551849643,103.37,237.9,0.09,109.09,4.56,-0.006556779892541664,0.036363636363636154,,11.680000305175781,39.58165740966797,-0.0020428313642708584,80.56999969482422
2014-05-29,159.614528362461,0.005172954331692736,134.436158716926,0.004154374134504257,83.7547964551665,0.006393298059963692,104.26,237.9,0.09,109.98,4.63,0.00815840132001111,0.015350877192982448,,11.569999694824219,39.795249938964844,0.005396250265273128,80.48999786376953
2014-05-30,159.87174364443,0.0016114778811671115,134.557069040751,0.0008993884158770005,83.7639700363774,0.00010952902519223429,103.4,237.9,0.08,109.21,4.49,-0.007001272958719884,-0.030237580993520474,,11.399999618530273,39.68478012084961,-0.0027759548761389086,80.37000274658203
2014-06-02,160.054283521956,0.00114178949553434,134.774707623636,0.001617444437787885,83.6814078054796,-0.0009856532690839526,103.07,238.343,0.09,109.34,4.49,0.0011903671824924356,0.0,,11.579999923706055,39.861549377441406,0.004454333778680208,80.63999938964844
2014-06-03,159.971310850353,-0.000518403317781857,134.629615235046,-0.0010765550239231203,83.6447134806362,-0.00043850032887460255,103.34,238.343,0.1,108.87,4.62,-0.004298518383025418,0.028953229398663627,,11.869999885559082,39.795249938964844,-0.0016632428872441762,80.55000305175781
2014-06-04,160.294904269605,0.0020228215767683633,134.718282805851,0.0006586037600284644,83.9566152418055,0.0037288879140162656,103.27,238.343,0.09,109.07,4.62,0.0018370533664002764,0.0,,12.079999923706055,39.78789520263672,-0.00018481442733508935,80.66999816894531
2014-06-05,161.340359931801,0.006522076712043301,135.532412319606,0.006043199904264496,84.6629809950418,0.008413461538461231,103.17,238.343,0.09,108.43,4.66,-0.005867791326670813,0.008658008658008587,,11.680000305175781,40.05305099487305,0.006664232699063577,80.37000274658203
2014-06-06,162.112005777708,0.004782720493701431,136.290117015577,0.005590579279177943,85.1491807992175,0.005742767363745127,103.32,238.343,0.09,109.21,4.66,0.007193581112238112,0.0,,10.729999542236328,40.29610061645508,0.006068192448389187,80.41000366210938
2014-06-09,162.277951120914,0.0010236462278652159,136.419088027657,0.000946297610598279,85.0849657307415,-0.0007541478129710066,105.09,238.343,0.09,110.55,4.67,0.012269938650306678,0.0021459227467810482,,11.149999618530273,40.32554626464844,0.0007307319503102594,80.6500015258789
2014-06-10,162.294545655234,0.00010225994477619516,136.507755598462,0.0006499645473880822,85.2317430301152,0.001725067385443646,105.02,238.343,0.09,109.18,4.67,-0.012392582541836172,0.0,,10.989999771118164,40.29610061645508,-0.0007301983710304993,80.81999969482422
2014-06-11,161.730331488334,-0.0034764826175894825,135.701686772962,-0.005904930617063653,85.2133958676935,-0.00021526208158395566,105.04,238.343,0.09,109.83,4.51,0.00595347133174573,-0.03426124197002145,,11.600000381469727,40.148799896240234,-0.0036554584180954475,80.79000091552734
2014-06-12,160.585308620215,-0.0070798276215837674,134.847253817931,-0.006296406296411927,84.4428150459811,-0.009042954031650674,107.2,238.343,0.09,112.18,4.51,0.021396703997086375,0.0,,12.5600004196167,40.13405990600586,-0.0003671340182638261,80.58000183105469
2014-06-13,161.074847382672,0.0030484654335023453,135.113256530346,0.0019726223922524877,84.6905017386744,0.002933188484519622,107.49,238.343,0.1,113.15,4.7,0.008646817614547997,0.04212860310421296,,12.180000305175781,40.18562316894531,0.0012847756509113406,80.58000183105469
2014-06-16,161.207603657236,0.0008241899757857052,135.169681348131,0.00041761126357231504,84.7638903883613,0.0008665511265166792,107.52,238.343,0.1,113.42,4.71,0.002386212991604131,0.0021276595744681437,,12.649999618530273,40.148799896240234,-0.000916329517904213,80.47000122070312
2014-06-17,161.655656083892,0.002779350455507368,135.419562684036,0.0018486492933385001,84.8097582944156,0.0005411255411253979,106.95,238.343,0.1,114.02,4.68,0.005290072297654769,-0.006369426751592355,,12.0600004196167,40.09724044799805,-0.0012842089520841427,80.62999725341797
2014-06-18,162.842165287813,0.0073397320741146466,136.169206691752,0.005535714285720195,85.2867845173804,0.00562466197944822,106.64,238.343,0.1,114.25,4.68,0.00201718996667255,0.0,,10.609999656677246,40.47288131713867,0.009368247414127895,80.58000183105469
2014-06-19,163.024705165339,0.0011209619891958678,136.298177703832,0.0009471378677556874,85.2317430301152,-0.000645369474024271,107.08,238.343,0.1,115.19,4.67,0.00822757111597383,-0.002136752136752129,,10.619999885559082,40.568626403808594,0.002365660253335511,80.31999969482422
2014-06-20,163.353849456321,0.0020189841205244807,136.552911574066,0.0018689455319609305,85.3318268011257,0.001174254655042617,107.95,238.343,0.1,114.55,4.53,-0.0055560378505078445,-0.02997858672376863,,10.850000381469727,40.539161682128906,-0.0007262933032635699,80.37000274658203
2014-06-23,163.303827863142,-0.00030621618863269084,136.415615649252,-0.0010054412112592281,85.3502232281606,0.00021558693543233254,106.83,238.343,0.1,113.62,4.53,-0.008118725447402775,0.0,,10.979999542236328,40.45813751220703,-0.0019986641696538854,80.26000213623047
2014-06-24,162.320069863967,-0.006024096385538802,135.575687638624,-0.006157125096203031,85.2674393065038,-0.0009699321047526022,106.64,238.343,0.1,113.74,4.49,0.0010561520859002638,-0.008830022075055233,,12.130000114440918,40.22280502319336,-0.005816691115419381,80.33000183105469
2014-06-25,163.05371989725,0.004519774011296551,135.906813104352,0.00244236611663462,85.8101339040317,0.006364617044228638,107.04,238.343,0.1,112.84,4.58,-0.007912783541410118,0.020044543429843964,,11.59000015258789,40.237701416015625,0.0003703469415838878,80.22000122070312
2014-06-26,162.937002846501,-0.0007158196134534611,135.745288486924,-0.001188495364864317,85.8561249716188,0.0005359631257366715,106.49,238.343,0.1,112.61,4.58,-0.002038284296348891,0.0,,11.630000114440918,40.282379150390625,0.0011103450943452664,80.2300033569336
2014-06-27,163.253806269964,0.0019443307408903987,135.817974564767,0.0005354593050941325,86.2332517258331,0.004392543389757808,106.46,238.343,0.1,112.62,4.39,8.880206020789316e-05,-0.04148471615720528,,11.260000228881836,40.38665008544922,0.00258849991628618,80.04000091552734
2014-06-30,163.170436948,-0.0005106730671022852,135.591840100367,-0.0016649818635910973,86.3804231421119,0.0017066666666671892,106.07,238.343,0.09,111.03,4.39,-0.014118273841236095,0.0,,11.569999694824219,40.431339263916016,0.0011065334305331298,79.77999877929688
2014-07-01,164.262575065729,0.0066932352340089984,136.649826344523,0.007802727976645718,87.3278391344064,0.010967948035353281,106.06,238.25,0.1,110.84,4.47,-0.0017112492119246703,0.018223234624145768,,11.149999618530273,40.781349182128906,0.008656896471526565,79.81999969482422
2014-07-02,164.429313709657,0.0010150738466219167,136.811350961952,0.0011820330969303239,87.4750105506851,0.0016852749104689924,105.18,238.25,0.1,110.18,4.47,-0.0059545290508841164,0.0,,10.819999694824219,40.84093475341797,0.0014610985777581131,79.95999908447266
2014-07-03,165.237996132708,0.004918115905287568,137.675507665194,0.00631641086186141,88.0269033617304,0.006309148264983966,104.76,238.25,0.09,108.98,4.31,-0.010891268832819101,-0.03579418344519014,,10.319999694824219,40.997318267822266,0.0038290875404414226,80.20999908447266
2014-07-07,164.662747811156,-0.0034813319878920224,137.182857582037,-0.003578342230304732,87.7601551697252,-0.0030303030303026057,104.19,238.25,0.1,108.7,4.31,-0.0025692787667461747,0.0,,11.329999923706055,40.72177505493164,-0.006721005776294642,80.22000122070312
2014-07-08,163.603957422213,-0.006430054174471178,136.367158264023,-0.0059460732367832,86.7023606152217,-0.01205324389476925,104.06,238.25,0.09,107.65,4.18,-0.00965961361545531,-0.030162412993039456,,11.979999542236328,40.39409255981445,-0.008046861775430014,80.18000030517578
2014-07-09,164.337607455496,0.004484304932732552,136.956723117638,0.004323363932491331,87.3462355614412,0.007426267769997219,102.93,238.25,0.09,106.84,4.17,-0.007524384579656318,-0.0023923444976076125,,11.649999618530273,40.54303741455078,0.003687292999979608,79.98999786376953
2014-07-10,163.687326744177,-0.003956980519477904,136.455996803609,-0.003656091520230942,87.0702891559185,-0.003159224936815974,103.61,238.25,0.09,106.2,4.15,-0.005990265818045626,-0.004796163069544224,,12.59000015258789,40.1185417175293,-0.010470249001845455,80.12999725341797
2014-07-11,163.91242391348,0.0013751655291849296,136.649826344523,0.0014204545454530315,87.6313801804813,0.006444115782802129,101.48,238.25,0.09,105.77,4.13,-0.004048964218455797,-0.004819277108433884,,12.079999923706055,40.170677185058594,0.0012995354590996655,80.19000244140625
2014-07-14,164.737780200924,0.005035349168404979,137.530135509509,0.0064420803782547775,88.1556783509744,0.005982995696442117,101.73,238.25,0.09,104.73,4.13,-0.009832655762503473,0.0,,11.819999694824219,40.43877410888672,0.006673945838479467,80.19000244140625
2014-07-15,164.429313709657,-0.001872469635627927,137.602821587352,0.0005285101885033061,87.8521373048994,-0.0034432387312194335,100.56,238.25,0.09,104.73,4.13,0.0,0.0,,11.960000038146973,40.31217956542969,-0.0031305237670201658,80.38999938964844
2014-07-16,165.037909759994,0.0037012624854204645,138.16008151748,0.004049771099891686,88.2016694185615,0.003978640980002668,101.88,238.25,0.09,105.41,4.16,0.00649288646997026,0.007263922518159882,,11.0,40.55793762207031,0.006096372344287282,80.55999755859375
2014-07-17,163.162100015804,-0.01136593251161444,136.980951810252,-0.008534518033552319,87.0325764804971,-0.01325477109187645,103.84,238.25,0.09,106.04,4.04,0.005976662555734924,-0.028846153846153855,,14.539999961853027,40.00684356689453,-0.013587822445781716,80.5199966430664
2014-07-18,164.829486455084,0.010219201880329543,137.91160819849,0.0067940569541897755,88.4132283294622,0.01586362147137499,103.83,238.25,0.09,106.03,4.08,-9.430403621280004e-05,0.00990099009900991,,12.0600004196167,40.401546478271484,0.009865884838352157,80.5199966430664
2014-07-21,164.521019963817,-0.0018714278488701774,137.588213642977,-0.0023449407902456088,88.3028497672531,-0.0012484394506870888,105.34,238.25,0.1,105.71,3.87,-0.0030180137696879106,-0.05147058823529416,,12.8100004196167,40.334510803222656,-0.001659235373202339,80.55999755859375
2014-07-22,165.237996132708,0.004357960879701972,138.040966020695,0.0032906334469378073,88.8639407918159,0.006354166666667327,104.59,238.25,0.09,106.48,3.81,0.007284079084287187,-0.015503875968992276,,12.239999771118164,40.57283020019531,0.005908572887751928,80.77999877929688
2014-07-23,165.60482114935,0.0022199798183668573,137.895438470714,-0.001054234508610974,89.4314705658408,0.00638650243245964,103.81,238.25,0.09,106.85,3.83,0.003474830954169672,0.005249343832020914,,11.520000457763672,40.654747009277344,0.002019006529192957,80.80999755859375
2014-07-24,165.613158081546,5.034232782685777e-05,137.79842010406,-0.0007035647279558521,89.3330496812044,-0.0011005173460044704,102.76,238.25,0.09,105.78,3.83,-0.010014038371548795,0.0,,11.84000015258789,40.706878662109375,0.0012823017400682701,80.87000274658203
2014-07-25,164.837823387281,-0.004681600805433894,136.763557526419,-0.007509974184461088,88.9835175675423,-0.003912685337727262,105.23,238.25,0.09,106.89,3.86,0.010493477027793574,0.007832898172323688,,12.6899995803833,40.56538772583008,-0.0034758483315253663,81.02999877929688
2014-07-28,164.904518844852,0.0004046125834500369,136.965679123614,0.0014778907543111508,89.0111122080946,0.00031010957204924416,105.68,238.25,0.09,106.7,3.84,-0.001777528300121567,-0.005181347150259086,,12.5600004196167,40.654747009277344,0.002202845540420384,81.02999877929688
2014-07-29,164.195879608158,-0.004297269969664619,136.456332698682,-0.0037187887373764106,88.8547425782984,-0.0017567427921879597,104.91,238.25,0.09,106.98,3.79,0.002624179943767624,-0.01302083333333326,,13.279999732971191,40.49836349487305,-0.003846623725603515,81.20999908447266
2014-07-30,164.220890404747,0.00015232292459876895,136.213786782047,-0.0017774617845737195,89.2042746919605,0.003933747412008914,104.29,238.25,0.09,106.47,3.78,-0.004767246214245735,-0.0026385224274406704,,13.329999923706055,40.46857452392578,-0.0007355598690065301,81.41999816894531
2014-07-31,160.977823780346,-0.01974819778657866,133.634715201831,-0.018933998100667537,87.4014248425457,-0.02021035265003157,98.23,238.25,0.08,104.94,3.78,-0.014370245139475935,0.0,,16.950000762939453,39.73128890991211,-0.01821871965314159,81.45999908447266
2014-08-01,160.485944780758,-0.0030555699414794857,133.052605001908,-0.004355980398086046,87.079487369436,-0.0036834350663009774,97.86,237.852,0.09,103.45,3.77,-0.014198589670287753,-0.002645502645502562,,17.030000686645508,39.59723663330078,-0.0033739725110676355,81.30000305175781
2014-08-04,161.644778356058,0.007220779220779239,133.667054657382,0.004618095643187159,87.6773712480684,0.006865955424104397,98.26,237.852,0.09,103.63,3.87,0.001739971000483287,0.02652519893899208,,15.119999885559082,39.8430061340332,0.006206733641754614,81.33000183105469
2014-08-05,160.077435103134,-0.009696219505906822,132.527088849199,-0.008528397749954064,87.0059016612966,-0.007658413764162542,97.34,237.852,0.09,102.82,3.87,-0.007816269420052091,0.0,,16.8700008392334,39.277000427246094,-0.014205898643366632,81.5199966430664
2014-08-06,160.127456696313,0.00031248372480963127,132.753465038058,0.001708150317227597,86.9415141666746,-0.0007400359446037008,96.93,237.852,0.09,104.17,3.92,0.013129741295467845,0.012919896640826822,,16.3700008392334,39.2323112487793,-0.0011377950958748606,81.44000244140625
2014-08-07,159.260415747887,-0.005414692560004708,132.22794888535,-0.003958587088912169,86.665567761152,-0.0031739314430799803,97.34,237.852,0.09,104.02,3.99,-0.0014399539214745571,0.017857142857143016,,16.65999984741211,38.90464401245117,-0.008351973816947078,81.5199966430664
2014-08-08,161.102877763292,0.011568863529288098,133.67513952127,0.010944665239984941,87.2910462803367,0.007217151347908901,97.61,237.852,0.09,103.36,3.94,-0.0063449336666024925,-0.01253132832080206,,15.770000457763672,39.135501861572266,0.005933940663927162,81.38999938964844
2014-08-11,161.569745966291,0.0028979507348401157,133.844921662915,0.0012701100762118056,87.8061462373123,0.005900948366701408,98.09,237.852,0.09,103.47,4.0,0.001064241486068207,0.015228426395939021,,14.229999542236328,39.37381362915039,0.006089401087050472,81.47000122070312
2014-08-12,161.344648796988,-0.001393188854490024,133.796412479588,-0.0003624282694053571,87.7693533832426,-0.0004190236748378151,97.36,237.852,0.09,101.68,3.94,-0.01729970039625006,-0.015000000000000013,,14.130000114440918,39.33658218383789,-0.0009455890065201977,81.5
2014-08-13,162.436786914717,0.006768976386091419,134.60489886837,0.006042661187984466,88.6983729485023,0.010584783064347736,97.57,237.852,0.09,102.27,3.9,0.0058025177025962105,-0.010152284263959421,,12.899999618530273,39.59723663330078,0.006626260722010224,81.5999984741211
2014-08-14,163.203784676786,0.004721823034284034,135.098075565527,0.0036638837167382032,89.1582836243734,0.005185108368764846,95.54,237.852,0.09,101.15,3.85,-0.010951403148528271,-0.012820512820512775,,12.420000076293945,39.74618911743164,0.003761688865065782,81.58999633789062
2014-08-15,163.170436948,-0.00020433183490220497,134.730949981245,-0.0027174745661269206,89.5905996596922,0.00484886000206286,97.3,237.852,0.09,101.13,3.8,-0.00019772614928337262,-0.012987012987013102,,13.149999618530273,39.70894241333008,-0.0009371138448397431,81.41999816894531
2014-08-18,164.53769382821,0.00837931739219222,136.115920972937,0.010279531109108841,90.2804656734989,0.0077002053388093294,96.44,237.852,0.09,99.37,3.78,-0.017403342232769625,-0.0052631578947368585,,12.319999694824219,39.991939544677734,0.007126785911393485,81.58000183105469
2014-08-19,165.39639784444,0.005218889339281496,136.788158354869,0.004938712364629838,90.7863674169571,0.005603667855323291,94.35,237.852,0.09,99.74,3.84,0.0037234577840392635,0.015873015873015817,,12.210000038146973,40.07387161254883,0.002048714536077023,81.87999725341797
